id,column.name,column.usp.code,column.length,column.id,column.particle.size,column.temperature,column.flowrate,column.t0,eluent.A.h2o,eluent.A.meoh,eluent.A.acn,eluent.A.iproh,eluent.A.acetone,eluent.A.hex,eluent.A.chcl3,eluent.A.ch2cl2,eluent.A.hept,eluent.A.formic,eluent.A.formic.unit,eluent.A.acetic,eluent.A.acetic.unit,eluent.A.trifluoroacetic,eluent.A.trifluoroacetic.unit,eluent.A.phosphor,eluent.A.phosphor.unit,eluent.A.nh4ac,eluent.A.nh4ac.unit,eluent.A.nh4form,eluent.A.nh4form.unit,eluent.A.nh4carb,eluent.A.nh4carb.unit,eluent.A.nh4bicarb,eluent.A.nh4bicarb.unit,eluent.A.nh4f,eluent.A.nh4f.unit,eluent.A.nh4oh,eluent.A.nh4oh.unit,eluent.A.trieth,eluent.A.trieth.unit,eluent.A.triprop,eluent.A.triprop.unit,eluent.A.tribut,eluent.A.tribut.unit,eluent.A.nndimethylhex,eluent.A.nndimethylhex.unit,eluent.A.medronic,eluent.A.medronic.unit,eluent.A.pH,eluent.B.h2o,eluent.B.meoh,eluent.B.acn,eluent.B.iproh,eluent.B.acetone,eluent.B.hex,eluent.B.chcl3,eluent.B.ch2cl2,eluent.B.hept,eluent.B.formic,eluent.B.formic.unit,eluent.B.acetic,eluent.B.acetic.unit,eluent.B.trifluoroacetic,eluent.B.trifluoroacetic.unit,eluent.B.phosphor,eluent.B.phosphor.unit,eluent.B.nh4ac,eluent.B.nh4ac.unit,eluent.B.nh4form,eluent.B.nh4form.unit,eluent.B.nh4carb,eluent.B.nh4carb.unit,eluent.B.nh4bicarb,eluent.B.nh4bicarb.unit,eluent.B.nh4f,eluent.B.nh4f.unit,eluent.B.nh4oh,eluent.B.nh4oh.unit,eluent.B.trieth,eluent.B.trieth.unit,eluent.B.triprop,eluent.B.triprop.unit,eluent.B.tribut,eluent.B.tribut.unit,eluent.B.nndimethylhex,eluent.B.nndimethylhex.unit,eluent.B.medronic,eluent.B.medronic.unit,eluent.B.pH,eluent.C.h2o,eluent.C.meoh,eluent.C.acn,eluent.C.iproh,eluent.C.acetone,eluent.C.hex,eluent.C.chcl3,eluent.C.ch2cl2,eluent.C.hept,eluent.C.formic,eluent.C.formic.unit,eluent.C.acetic,eluent.C.acetic.unit,eluent.C.trifluoroacetic,eluent.C.trifluoroacetic.unit,eluent.C.phosphor,eluent.C.phosphor.unit,eluent.C.nh4ac,eluent.C.nh4ac.unit,eluent.C.nh4form,eluent.C.nh4form.unit,eluent.C.nh4carb,eluent.C.nh4carb.unit,eluent.C.nh4bicarb,eluent.C.nh4bicarb.unit,eluent.C.nh4f,eluent.C.nh4f.unit,eluent.C.nh4oh,eluent.C.nh4oh.unit,eluent.C.trieth,eluent.C.trieth.unit,eluent.C.triprop,eluent.C.triprop.unit,eluent.C.tribut,eluent.C.tribut.unit,eluent.C.nndimethylhex,eluent.C.nndimethylhex.unit,eluent.C.medronic,eluent.C.medronic.unit,eluent.C.pH,eluent.D.h2o,eluent.D.meoh,eluent.D.acn,eluent.D.iproh,eluent.D.acetone,eluent.D.hex,eluent.D.chcl3,eluent.D.ch2cl2,eluent.D.hept,eluent.D.formic,eluent.D.formic.unit,eluent.D.acetic,eluent.D.acetic.unit,eluent.D.trifluoroacetic,eluent.D.trifluoroacetic.unit,eluent.D.phosphor,eluent.D.phosphor.unit,eluent.D.nh4ac,eluent.D.nh4ac.unit,eluent.D.nh4form,eluent.D.nh4form.unit,eluent.D.nh4carb,eluent.D.nh4carb.unit,eluent.D.nh4bicarb,eluent.D.nh4bicarb.unit,eluent.D.nh4f,eluent.D.nh4f.unit,eluent.D.nh4oh,eluent.D.nh4oh.unit,eluent.D.trieth,eluent.D.trieth.unit,eluent.D.triprop,eluent.D.triprop.unit,eluent.D.tribut,eluent.D.tribut.unit,eluent.D.nndimethylhex,eluent.D.nndimethylhex.unit,eluent.D.medronic,eluent.D.medronic.unit,eluent.D.pH,gradient.start.A,gradient.start.B,gradient.start.C,gradient.start.D,gradient.end.A,gradient.end.B,gradient.end.C,gradient.end.D,source_file,source_dir,eluent.A.heptafluorobutyric,eluent.A.heptafluorobutyric.unit,eluent.B.heptafluorobutyric,eluent.B.heptafluorobutyric.unit,eluent.C.heptafluorobutyric,eluent.C.heptafluorobutyric.unit,eluent.D.heptafluorobutyric,eluent.D.heptafluorobutyric.unit,eluent.A.h2o.unit,eluent.A.acn.unit,eluent.B.h2o.unit,eluent.B.acn.unit
360,Waters ACQUITY UPLC BEH C18,L1,50.0,2.1,1.7,35.0,0.25,0.441,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.1,%,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0360_metadata.tsv,0360,,,,,,,,,,,,
361,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,35.0,0.3,0.735,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,5.0,95.0,0.0,0.0,0361_metadata.tsv,0361,,,,,,,,,,,,
362,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,35.0,0.3,0.735,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.0,0,100.0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,5.0,95.0,0.0,0.0,0362_metadata.tsv,0362,,,,,,,,,,,,
363,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0363_metadata.tsv,0363,,,,,,,,,,,,
364,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0364_metadata.tsv,0364,,,,,,,,,,,,
365,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0365_metadata.tsv,0365,,,,,,,,,,,,
366,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0366_metadata.tsv,0366,,,,,,,,,,,,
367,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0367_metadata.tsv,0367,,,,,,,,,,,,
368,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0368_metadata.tsv,0368,,,,,,,,,,,,
369,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.16,1.378125,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0369_metadata.tsv,0369,,,,,,,,,,,,
370,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0370_metadata.tsv,0370,,,,,,,,,,,,
371,Waters Atlantis Premier BEH Z-HILIC,L122,100.0,2.1,1.7,40.0,0.17,1.2970588235294116,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0371_metadata.tsv,0371,,,,,,,,,,,,
372,Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined),L114,50.0,2.1,2.7,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0372_metadata.tsv,0372,,,,,,,,,,,,
373,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,45.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0373_metadata.tsv,0373,,,,,,,,,,,,
374,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0374_metadata.tsv,0374,,,,,,,,,,,,
375,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0375_metadata.tsv,0375,,,,,,,,,,,,
376,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,10.0,mM,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0376_metadata.tsv,0376,,,,,,,,,,,,
377,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,10.0,mM,0,,0,,0,,0,,5,µM,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0377_metadata.tsv,0377,,,,,,,,,,,,
378,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,50.0,2.1,5.0,30.0,0.12,0.91875,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,0,,0.0,0,0.0,100,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0378_metadata.tsv,0378,,,,,,,,,,,,
379,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,100.0,2.1,5.0,40.0,0.15,1.47,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0379_metadata.tsv,0379,,,,,,,,,,,,
380,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,100.0,2.1,5.0,40.0,0.2,1.1025,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0380_metadata.tsv,0380,,,,,,,,,,,,
381,"HILICON iHILIC-(P) Classic, HILIC, PEEK",L122,100.0,2.1,5.0,40.0,0.12,1.8375,100.0,0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0,,20,mM,0,,0,,0.0,,0,,0,,0,,0,,5,µM,0.0,10,0.0,90,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,0,,0.0,,2,mM,0,,0,,0.0,,0,,0,,0,,0,,0.5,µM,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0381_metadata.tsv,0381,,,,,,,,,,,,
382,Thermo Scientific Acclaim RSLC 120 C18,L1,100.0,2.1,2.2,30.0,0.2,1.1025,90.0,10,0,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,5,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.61,0,100.0,0,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,5.0,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.61,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,99.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0382_metadata.tsv,0382,,,,,,,,,,,,
383,Thermo Scientific Acclaim RSLC 120 C18,L1,100.0,2.1,2.2,30.0,0.2,1.1025,90.0,10,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,5,mM,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,6.2,0,100.0,0,0,0.0,0,0,0,0,0.0,,0.0,,0.0,,0,,5,mM,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,6.2,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,99.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0383_metadata.tsv,0383,,,,,,,,,,,,
384,Thermo Scientific Acclaim RSLC 120 C18,L1,100.0,2.1,2.2,30.0,0.2,1.1025,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,2.62,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,2.62,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,99.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0384_metadata.tsv,0384,,,,,,,,,,,,
385,Thermo Scientific Acclaim RSLC 120 C18,L1,100.0,2.1,2.2,30.0,0.2,1.1025,90.0,10,0,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,5,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.61,0,100.0,0,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,5.0,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.61,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,99.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0385_metadata.tsv,0385,,,,,,,,,,,,
386,Thermo Scientific Acclaim RSLC 120 C18,L1,100.0,2.1,2.2,30.0,0.2,1.1025,100.0,0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,2.6,0,100.0,0,0,0.0,0,0,0,0,0.1,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,2.6,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,90.0,10.0,0.0,0.0,90.0,10.0,0.0,0.0,0386_metadata.tsv,0386,,,,,,,,,,,,
387,Waters ACQUITY UPLC BEH C18,L1,100.0,2.1,1.7,35.0,0.35,0.63,100.0,0,0,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,5,mM,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,3.71,0,0.0,100,0,0.0,0,0,0,0,0.01,%,0.0,,0.0,,0,,0,,0.0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0.0,,3.71,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,95.0,5.0,0.0,0.0,95.0,5.0,0.0,0.0,0387_metadata.tsv,0387,,,,,,,,,,,,
